mean_intensity,std_intensity,mean_r,mean_g,mean_b,std_r,std_g,std_b
0.10496032983064651,0.1712547242641449,0.1049172505736351,0.1049172505736351,0.1049172505736351,0.17132361233234406,0.17132361233234406,0.17132361233234406
0.07320769876241684,0.11301234364509583,0.0732126384973526,0.0732126384973526,0.0732126384973526,0.11312471330165863,0.11312471330165863,0.11312471330165863
0.35302937030792236,0.1129404827952385,0.3529011607170105,0.3529011607170105,0.3529011607170105,0.11294086277484894,0.11294086277484894,0.11294086277484894
0.12288284301757812,0.1688128113746643,0.12276152521371841,0.12276152521371841,0.12276152521371841,0.16873185336589813,0.16873185336589813,0.16873185336589813
0.35749733448028564,0.15505878627300262,0.3575429916381836,0.3575429916381836,0.3575429916381836,0.1550273448228836,0.1550273448228836,0.1550273448228836
0.3863408863544464,0.05981232598423958,0.38630107045173645,0.38630107045173645,0.38630107045173645,0.05982768163084984,0.05982768163084984,0.05982768163084984
0.054486241191625595,0.11405333131551743,0.054485730826854706,0.054485730826854706,0.054485730826854706,0.11386127024888992,0.11386127024888992,0.11386127024888992
0.46617811918258667,0.07597895711660385,0.46606242656707764,0.46606242656707764,0.46606242656707764,0.07598955929279327,0.07598955929279327,0.07598955929279327
0.02687445655465126,0.07391484826803207,0.02686602622270584,0.02686602622270584,0.02686602622270584,0.07390106469392776,0.07390106469392776,0.07390106469392776
0.39662179350852966,0.09245067834854126,0.3964947462081909,0.3964947462081909,0.3964947462081909,0.0924251526594162,0.0924251526594162,0.0924251526594162
0.11532337218523026,0.14212948083877563,0.11523814499378204,0.11523814499378204,0.11523814499378204,0.14209838211536407,0.14209838211536407,0.14209838211536407
0.3670259714126587,0.1421709507703781,0.36695653200149536,0.36695653200149536,0.36695653200149536,0.1421698033809662,0.1421698033809662,0.1421698033809662
0.05586710572242737,0.11034253239631653,0.0558837354183197,0.0558837354183197,0.0558837354183197,0.11036989092826843,0.11036989092826843,0.11036989092826843
0.2751292288303375,0.14092935621738434,0.27505430579185486,0.27505430579185486,0.27505430579185486,0.14087466895580292,0.14087466895580292,0.14087466895580292
0.26055654883384705,0.07617899775505066,0.26045480370521545,0.26045480370521545,0.26045480370521545,0.07617145776748657,0.07617145776748657,0.07617145776748657
0.43664953112602234,0.17400120198726654,0.4365708529949188,0.4365708529949188,0.4365708529949188,0.1739988774061203,0.1739988774061203,0.1739988774061203
